"iteration","modelnum","model","random_slope","formula","snp","aic_qic","converged","interaction","beta","p"
564,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",26806.5680712419,1,"snp:time","-0.0039 (-0.0093 - 0.0015)",0.16
565,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25783.041079783,0,"snp:time","-0.015 (-0.021 - -0.01)",6.7e-09
565,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25751.936473103,1,"snp:time","-0.013 (-0.018 - -0.0075)",1.8e-06
565,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25213.1740287809,1,"snp:age","-0.01 (-0.011 - -0.0095)",1.4e-121
565,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25208.6097031872,0,"snp:age","-0.01 (-0.011 - -0.0095)",1.4e-135
565,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25218.6742008906,0,"snp:age","-0.01 (-0.011 - -0.0096)",4.6e-128
565,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25218.6742008906,0,"snp:time","0.0038 (-0.0016 - 0.0092)",0.17
565,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26053.6853984782,1,"snp:time","-0.016 (-0.021 - -0.011)",4.1e-09
565,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",26497.1971289824,0,"snp:time","-6e-04 (-0.0058 - 0.0046)",0.82
565,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26342.4696980242,1,"snp:time","0.0014 (-0.0039 - 0.0067)",0.6
565,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26163.460220985,1,"snp:age","-0.0027 (-0.0038 - -0.0017)",5.1e-07
565,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",26470.6036980789,1,"snp:age","-0.0026 (-0.0036 - -0.0017)",4.1e-08
565,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26479.53090597,0,"snp:age","-0.0029 (-0.0039 - -0.0019)",9.3e-09
565,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26479.53090597,0,"snp:time","0.0049 (-0.00067 - 0.01)",0.085
565,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",26718.3019166509,1,"snp:time","-0.0013 (-0.0066 - 0.004)",0.63
566,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",26033.1403327178,1,"snp:time","-0.018 (-0.023 - -0.013)",6.1e-11
566,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26014.5212645741,1,"snp:time","-0.014 (-0.019 - -0.0087)",2.2e-07
566,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25732.290414217,1,"snp:age","-0.0094 (-0.01 - -0.0084)",1.5e-62
566,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25601.5923276045,1,"snp:age","-0.0097 (-0.011 - -0.0089)",7.6e-106
566,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25613.4699822499,1,"snp:age","-0.0098 (-0.011 - -0.0089)",1.5e-96
566,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25613.4699822499,1,"snp:time","0.00021 (-0.0054 - 0.0058)",0.94
566,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26436.9207806365,1,"snp:time","-0.018 (-0.023 - -0.012)",2e-10
566,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27139.6854582931,1,"snp:time","-0.0025 (-0.0079 - 0.0029)",0.37
566,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",27015.5759671063,1,"snp:time","-0.0012 (-0.0065 - 0.0042)",0.67
566,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",27004.8240591336,1,"snp:age","-0.0023 (-0.0034 - -0.0011)",2e-04
566,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27126.311609319,1,"snp:age","-0.0023 (-0.0033 - -0.0012)",3e-05
566,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27137.6860547557,1,"snp:age","-0.0024 (-0.0035 - -0.0013)",3.6e-05
566,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27137.6860547557,1,"snp:time","0.002 (-0.0038 - 0.0078)",0.5
566,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27493.7195306695,1,"snp:time","-0.0024 (-0.0079 - 0.0031)",0.39
567,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25950.7512990023,1,"snp:time","-0.017 (-0.022 - -0.011)",6.9e-10
567,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25938.1434361314,1,"snp:time","-0.015 (-0.02 - -0.0098)",2.3e-08
567,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25495.6621196141,1,"snp:age","-0.01 (-0.011 - -0.0092)",6.6e-104
567,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25485.4662919777,1,"snp:age","-0.01 (-0.011 - -0.0092)",1.9e-112
567,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25496.8693768031,1,"snp:age","-0.01 (-0.011 - -0.0093)",4.8e-104
567,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25496.8693768031,1,"snp:time","0.002 (-0.0036 - 0.0075)",0.48
567,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26303.8235180297,1,"snp:time","-0.018 (-0.023 - -0.012)",2e-10
567,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",26759.9047304356,1,"snp:time","-0.0061 (-0.011 - -0.00078)",0.025
567,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26588.092088661,1,"snp:time","-0.0036 (-0.0089 - 0.0017)",0.18
567,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26552.1067487561,1,"snp:age","-0.0039 (-0.0051 - -0.0027)",2.6e-10
567,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",26712.2844641939,1,"snp:age","-0.0038 (-0.0048 - -0.0028)",7.2e-14
567,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26724.0048071939,1,"snp:age","-0.0039 (-0.0049 - -0.0028)",8.6e-13
567,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26724.0048071939,1,"snp:time","0.001 (-0.0046 - 0.0067)",0.72
567,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27119.5508033953,1,"snp:time","-0.0055 (-0.011 - -7.9e-05)",0.047
568,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",26006.3268609094,1,"snp:time","-0.022 (-0.027 - -0.017)",3.8e-16
568,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26024.6352335079,1,"snp:time","-0.016 (-0.021 - -0.011)",2.4e-09
568,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25481.9098487015,1,"snp:age","-0.01 (-0.011 - -0.0094)",3.2e-116
568,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25479.1379411048,1,"snp:age","-0.01 (-0.011 - -0.0095)",1.8e-131
568,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25490.0106550063,1,"snp:age","-0.01 (-0.011 - -0.0093)",7.1e-118
568,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25490.0106550063,1,"snp:time","-0.0029 (-0.0083 - 0.0026)",0.3
568,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26251.3247569019,1,"snp:time","-0.022 (-0.027 - -0.017)",7.7e-16
568,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",26884.4927797566,1,"snp:time","-0.0085 (-0.014 - -0.0032)",0.0016
568,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26695.3990160839,1,"snp:time","-0.0062 (-0.012 - -0.00089)",0.022
568,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26667.7654196406,1,"snp:age","-0.0035 (-0.0047 - -0.0024)",2.6e-09
568,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",26853.9805086845,1,"snp:age","-0.0032 (-0.0042 - -0.0023)",3.4e-11
568,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26864.9150733529,1,"snp:age","-0.0031 (-0.0041 - -0.0021)",3.5e-09
568,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26864.9150733529,1,"snp:time","-0.0028 (-0.0084 - 0.0028)",0.33
568,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27098.0841423442,1,"snp:time","-0.0083 (-0.014 - -0.003)",0.0024
569,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25817.4638220577,1,"snp:time","-0.018 (-0.024 - -0.013)",5e-12
569,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25826.2831701075,1,"snp:time","-0.014 (-0.019 - -0.0087)",2e-07
569,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25344.0557523234,1,"snp:age","-0.01 (-0.011 - -0.0091)",8.6e-104
569,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25339.7891699719,0,"snp:age","-0.01 (-0.011 - -0.0092)",6.4e-117
569,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25351.6964921213,0,"snp:age","-0.01 (-0.011 - -0.0092)",1.5e-106
569,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25351.6964921213,0,"snp:time","0.00043 (-0.005 - 0.0059)",0.88
569,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26191.3338754824,0,"snp:time","-0.018 (-0.023 - -0.013)",4.5e-11
569,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",26664.0684161292,0,"snp:time","-0.007 (-0.012 - -0.0017)",0.0093
569,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26494.987857995,1,"snp:time","-0.0048 (-0.01 - 0.00046)",0.073
569,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26479.855733185,1,"snp:age","-0.003 (-0.0041 - -0.0019)",7.5e-08
569,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",26640.7577293702,1,"snp:age","-0.003 (-0.004 - -0.002)",7.6e-09
569,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26652.3020038046,1,"snp:age","-0.0028 (-0.0039 - -0.0018)",2.1e-07
569,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26652.3020038046,1,"snp:time","-0.0016 (-0.0073 - 0.004)",0.57
569,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27035.8752918121,1,"snp:time","-0.0072 (-0.013 - -0.0018)",0.0091
570,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25921.5042044162,1,"snp:time","-0.02 (-0.026 - -0.015)",2.9e-14
570,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25975.6331070261,1,"snp:time","-0.014 (-0.019 - -0.0088)",1.7e-07
570,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25345.1021684275,1,"snp:age","-0.011 (-0.011 - -0.0097)",1.6e-120
570,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25268.3394048035,1,"snp:age","-0.011 (-0.011 - -0.0098)",4.2e-157
570,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25280.1816398227,1,"snp:age","-0.011 (-0.011 - -0.0097)",7.7e-145
570,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25280.1816398227,1,"snp:time","-0.00087 (-0.0063 - 0.0046)",0.75
570,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26302.7469438397,1,"snp:time","-0.02 (-0.026 - -0.015)",3.3e-13
570,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",26632.2585276919,1,"snp:time","-0.0087 (-0.014 - -0.0034)",0.0012
570,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26306.5229560982,1,"snp:time","-0.0068 (-0.012 - -0.0016)",0.011
570,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26456.807708108,1,"snp:age","-0.004 (-0.0051 - -0.0029)",2e-12
570,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",26566.7625599988,1,"snp:age","-0.0041 (-0.005 - -0.0032)",4.8e-19
570,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26578.451315544,1,"snp:age","-0.004 (-0.0049 - -0.0031)",8.6e-17
570,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26578.451315544,1,"snp:time","-0.0013 (-0.0068 - 0.0043)",0.65
570,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27000.7729786859,1,"snp:time","-0.0097 (-0.015 - -0.0043)",0.00049
571,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25749.1449863458,1,"snp:time","-0.016 (-0.021 - -0.011)",1.1e-09
571,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25723.7306266728,1,"snp:time","-0.014 (-0.019 - -0.0089)",1.3e-07
571,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25476.0837811227,1,"snp:age","-0.0095 (-0.011 - -0.0085)",9.7e-64
571,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25378.7699203749,1,"snp:age","-0.0095 (-0.01 - -0.0086)",2.5e-91
571,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25390.4245809798,1,"snp:age","-0.0096 (-0.011 - -0.0086)",2.6e-83
571,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25390.4245809798,1,"snp:time","0.0014 (-0.0041 - 0.0069)",0.62
571,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26073.5190935452,1,"snp:time","-0.016 (-0.022 - -0.011)",2.4e-09
571,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",26955.7037628838,1,"snp:time","-0.0086 (-0.014 - -0.0033)",0.0014
571,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26743.4256320939,1,"snp:time","-0.0079 (-0.013 - -0.0027)",0.003
571,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26799.9124606803,1,"snp:age","-0.0037 (-0.0049 - -0.0024)",5.8e-09
571,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",26923.0571707764,1,"snp:age","-0.0038 (-0.0049 - -0.0027)",1.2e-11
571,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26934.4646176061,1,"snp:age","-0.0037 (-0.0048 - -0.0025)",1.7e-09
571,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26934.4646176061,1,"snp:time","-0.0019 (-0.0076 - 0.0038)",0.51
571,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27200.8167613805,1,"snp:time","-0.0078 (-0.013 - -0.0024)",0.0045
572,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25234.1683606206,1,"snp:time","-0.015 (-0.02 - -0.0095)",3.6e-08
572,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25213.4464335345,1,"snp:time","-0.013 (-0.018 - -0.0074)",1.9e-06
572,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",24945.0609811267,1,"snp:age","-0.0098 (-0.011 - -0.0088)",3.2e-71
572,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",24789.7047920235,1,"snp:age","-0.0098 (-0.011 - -0.0089)",1.5e-106
572,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",24799.7347559914,1,"snp:age","-0.01 (-0.011 - -0.0091)",6.3e-100
572,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",24799.7347559914,1,"snp:time","0.0038 (-0.0016 - 0.0093)",0.17
572,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",25599.1868285551,1,"snp:time","-0.015 (-0.02 - -0.0093)",7.6e-08
572,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",25929.1600003337,1,"snp:time","-0.007 (-0.012 - -0.0018)",0.0085
572,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",25656.6400916771,1,"snp:time","-0.0062 (-0.011 - -0.00096)",0.02
572,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",25613.2313098406,1,"snp:age","-0.0038 (-0.0048 - -0.0028)",6.8e-13
572,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",25887.7958220911,1,"snp:age","-0.0036 (-0.0046 - -0.0026)",6.7e-13
572,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",25899.6613933196,1,"snp:age","-0.0036 (-0.0047 - -0.0026)",2.3e-11
572,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",25899.6613933196,1,"snp:time","-0.00035 (-0.0059 - 0.0052)",0.9
572,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",26250.2542505518,1,"snp:time","-0.0063 (-0.012 - -0.00094)",0.021
573,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25955.2476570847,1,"snp:time","-0.02 (-0.025 - -0.014)",4.5e-13
573,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26050.8969309123,1,"snp:time","-0.015 (-0.02 - -0.0096)",3.6e-08
573,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25759.5344013403,1,"snp:age","-0.0091 (-0.01 - -0.0081)",2.6e-67
573,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25575.8562894245,1,"snp:age","-0.009 (-0.0099 - -0.0082)",2e-96
573,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25586.6805603072,1,"snp:age","-0.0089 (-0.0098 - -0.008)",1.3e-85
573,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25586.6805603072,1,"snp:time","-0.0029 (-0.0084 - 0.0026)",0.3
573,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26403.2852195317,1,"snp:time","-0.019 (-0.025 - -0.014)",4.5e-12
573,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27072.9515729731,1,"snp:time","-0.0064 (-0.012 - -0.0011)",0.019
573,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26938.3717509457,1,"snp:time","-0.0044 (-0.0097 - 0.00095)",0.11
573,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26913.3740954925,1,"snp:age","-0.0034 (-0.0045 - -0.0022)",3.5e-08
573,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27046.1188879899,1,"snp:age","-0.0032 (-0.0042 - -0.0021)",2.4e-09
573,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27057.9322298729,1,"snp:age","-0.0032 (-0.0043 - -0.002)",4.1e-08
573,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27057.9322298729,1,"snp:time","-0.00046 (-0.0062 - 0.0053)",0.88
573,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27437.0230457709,1,"snp:time","-0.0062 (-0.012 - -0.00079)",0.025
574,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25662.739596682,1,"snp:time","-0.024 (-0.029 - -0.018)",2.2e-18
574,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25694.3747725378,1,"snp:time","-0.019 (-0.025 - -0.014)",5.8e-13
